Year,movieID,Actor_ID,Ethnicity,order,dob,age
1984,tt0087096,nm0247856,6,14,1901,83
1984,tt0087175,nm0000734,6,4,1906,78
1984,tt0087175,nm0419273,6,11,1944,40
1984,tt0087222,nm0000314,3,1,1921,63
1984,tt0087222,nm0001207,3,4,1912,72
1984,tt0087222,nm0784171,0,14,1919,65
1984,tt0087233,nm0103038,6,10,1979,5
1984,tt0087247,nm0000297,6,1,1949,35
1984,tt0087265,nm0001077,4,5,1926,58
1984,tt0087265,nm0341055,6,15,1944,40
1984,tt0087313,nm0000843,6,1,1931,53
1984,tt0087313,nm0384696,4,5,1922,62
1984,tt0087313,nm0196247,6,6,1909,75
1984,tt0091110,nm0483907,3,4,1913,71
1984,tt0087359,nm0000664,6,3,1952,32
1984,tt0087359,nm0001826,6,8,1935,49
1984,tt0087359,nm0000349,6,13,1962,22
1984,tt0087363,nm0525601,5,5,1904,80
1984,tt0087363,nm0103722,6,8,1924,60
1984,tt0087363,nm0001013,6,11,1921,63
1984,tt0087363,nm0028647,6,17,1914,70
1984,tt0087397,nm0741454,6,7,1959,25
1984,tt0087397,nm0604420,6,9,1933,51
1984,tt0087428,nm0000977,6,4,1941,43
1984,tt0087428,nm0000613,6,9,1965,19
1984,tt0087452,nm0001080,6,2,1948,36
1984,tt0087469,nm0000148,6,1,1942,42
1984,tt0087469,nm0000101,6,13,1952,32
1984,tt0087482,nm0641939,6,1,1941,43
1984,tt0087499,nm0058117,6,4,1922,62
1984,tt0087507,nm0001162,4,6,1955,29
1984,tt0087507,nm0001308,6,15,1921,63
1984,tt0087556,nm0593192,6,3,1918,66
1984,tt0087589,nm0491590,6,6,1938,46
1984,tt0087597,nm0696481,4,2,1918,66
1984,tt0087597,nm0641397,6,5,1919,65
1984,tt0087635,nm0000188,6,1,1945,39
1984,tt0087635,nm0341311,6,6,1925,59
1984,tt0087666,nm0000555,6,1,1959,25
1984,tt0087682,nm0000053,6,4,1917,67
1984,tt0087688,nm0374022,6,6,1904,80
1984,tt0087688,nm0001784,6,14,1910,74
1984,tt0087700,nm0131985,4,2,1934,50
1984,tt0087700,nm0786860,6,7,1956,28
1984,tt0087727,nm0001826,6,2,1935,49
1984,tt0087751,nm0000746,6,5,1967,17
1984,tt0087755,nm0001056,6,12,1932,52
1984,tt0087777,nm0001768,6,2,1925,59
1984,tt0087513,nm0131974,6,3,1953,31
1984,tt0087795,nm0727051,6,4,1935,49
1984,tt0087795,nm0000863,4,5,1924,60
1984,tt0087795,nm0001552,5,7,1932,52
1984,tt0087800,nm0000136,3,2,1963,21
1984,tt0087810,nm0000193,6,2,1962,22
1984,tt0087810,nm0131985,4,9,1934,50
1984,tt0087817,nm0415488,6,4,1891,93
1984,tt0087817,nm0000101,6,8,1952,32
1984,tt0087817,nm0233014,6,18,1918,66
1984,tt0087837,nm0366509,6,7,1952,32
1984,tt0087843,nm0001235,6,9,1955,29
1984,tt0087864,nm0000029,6,2,1954,30
1984,tt0087864,nm0128377,6,3,1922,62
1984,tt0087864,nm0001406,6,4,1952,32
1984,tt0087864,nm0001859,6,6,1920,64
1984,tt0087866,nm0419273,6,15,1944,40
1984,tt0087884,nm0001777,6,3,1936,48
1984,tt0087892,nm0289038,6,4,1939,45
1984,tt0087892,nm0000027,6,5,1914,70
1984,tt0087910,nm0607703,6,15,1959,25
1984,tt0087921,nm0001080,6,2,1948,36
1984,tt0087921,nm0666256,6,13,1954,30
1984,tt0087932,nm0615540,6,6,1936,48
1984,tt0087932,nm0001826,6,7,1935,49
1984,tt0087932,nm0341055,6,12,1944,40
1984,tt0087951,nm0550318,6,10,1935,49
1984,tt0087968,nm0000576,6,1,1960,24
1984,tt0087968,nm0000115,6,3,1964,20
1984,tt0087968,nm0795289,3,6,1917,67
1984,tt0087968,nm0000417,6,7,1964,20
1984,tt0087092,nm0001826,6,3,1935,49
1984,tt0087980,nm0236519,6,7,1945,39
1984,tt0087985,nm0000664,6,1,1952,32
1984,tt0087985,nm0424565,6,9,1918,66
1984,tt0088000,nm0937387,6,14,1953,31
1984,tt0088011,nm0870729,6,8,1952,32
1984,tt0088019,nm0131974,6,1,1953,31
1984,tt0088019,nm0000489,4,3,1922,62
1984,tt0088019,nm0131985,4,8,1934,50
1984,tt0088024,nm0000263,6,4,1951,33
1984,tt0088103,nm0000617,6,1,1949,35
1984,tt0088103,nm0424159,0,9,1924,60
1984,tt0088116,nm0511798,6,2,1920,64
1984,tt0088128,nm0233209,6,7,1928,56
1984,tt0088128,nm0028647,6,10,1914,70
1984,tt0088128,nm0083345,6,11,1908,76
1984,tt0088128,nm0795289,3,13,1917,67
1984,tt0088161,nm0001006,6,4,1950,34
1984,tt0088172,nm0000313,6,1,1949,35
1984,tt0088172,nm0000261,6,2,1951,33
1984,tt0088172,nm0001395,6,4,1926,58
1984,tt0088176,nm0002078,6,6,1936,48
1984,tt0088176,nm0870729,6,17,1952,32
1984,tt0088194,nm0001548,6,3,1953,31
1984,tt0088213,nm0501422,6,16,1954,30
1984,tt0084750,nm0002145,6,5,1913,71
1984,tt0084750,nm0722636,6,9,1944,40
1984,tt0088242,nm0335519,6,6,1925,59
1984,tt0088242,nm0200455,4,8,1922,62
1984,tt0088242,nm0769974,6,9,1922,62
1984,tt0088242,nm0000417,6,12,1964,20
1984,tt0088242,nm0384696,4,15,1922,62
1984,tt0088247,nm0000448,6,5,1940,44
1984,tt0088249,nm0007941,6,8,1895,89
1984,tt0088249,nm0000897,4,14,1904,80
1984,tt0088249,nm0085782,2,15,1895,89
1984,tt0088272,nm0741454,6,10,1959,25
1984,tt0088322,nm0432827,6,5,1924,60
1984,tt0088326,nm0000800,6,3,1949,35
1984,tt0088402,nm0000655,6,3,1961,23
1984,tt0088402,nm0001548,6,7,1953,31
1984,tt0088402,nm0001642,4,17,1950,34
1985,tt0089791,nm0786860,6,18,1956,29
1985,tt0088678,nm0926235,4,1,1921,64
1985,tt0088680,nm0001162,4,1,1955,30
1985,tt0088683,nm0000843,6,2,1931,54
1985,tt0088683,nm0195682,6,17,1908,77
1985,tt0088707,nm0750023,6,5,1931,54
1985,tt0088708,nm0829327,6,6,1935,50
1985,tt0092575,nm0001894,6,10,1923,62
1985,tt0088757,nm0001983,6,2,1922,63
1985,tt0088757,nm0744523,4,10,1946,39
1985,tt0088757,nm0234664,3,11,1945,40
1985,tt0088758,nm0912001,6,3,1920,65
1985,tt0088758,nm0934113,6,5,1942,43
1985,tt0088760,nm0000707,6,2,1959,26
1985,tt0088765,nm0341055,6,7,1944,41
1985,tt0088765,nm0624510,6,9,1957,28
1985,tt0088781,nm0550318,6,3,1935,50
1985,tt0088781,nm0937387,6,8,1953,32
1985,tt0088794,nm0645785,5,9,1959,26
1985,tt0088846,nm0000596,6,1,1947,38
1985,tt0088847,nm0000555,6,2,1959,26
1985,tt0088851,nm0000317,6,4,1959,26
1985,tt0088851,nm0001758,6,12,1957,28
1985,tt0088930,nm0001404,6,3,1942,43
1985,tt0088930,nm0131974,6,8,1953,32
1985,tt0088934,nm0000655,6,6,1961,24
1985,tt0088933,nm0000747,6,1,1908,77
1985,tt0088933,nm0002025,6,3,1911,74
1985,tt0088933,nm0001133,6,4,1938,47
1985,tt0088933,nm0318527,6,5,1908,77
1985,tt0088933,nm0001788,6,8,1909,76
1985,tt0088933,nm0483907,3,16,1913,72
1985,tt0088947,nm0000215,6,1,1946,39
1985,tt0088947,nm0002148,6,5,1946,39
1985,tt0088947,nm0750658,6,9,1954,31
1985,tt0088947,nm0000260,6,10,1956,29
1985,tt0088947,nm0000892,6,16,1960,25
1985,tt0088967,nm0803238,6,12,1914,71
1985,tt0088979,nm0002148,6,1,1946,39
1985,tt0088979,nm0131974,6,4,1953,32
1985,tt0088979,nm0937387,6,8,1953,32
1985,tt0089003,nm0000314,3,1,1921,64
1985,tt0089003,nm0491590,6,3,1938,47
1985,tt0089079,nm0681975,6,5,1940,45
1985,tt0089079,nm0190194,6,6,1920,65
1985,tt0089092,nm0001283,0,2,1936,49
1985,tt0087231,nm0000576,6,2,1960,25
1985,tt0087231,nm0385757,6,3,1924,61
1985,tt0089126,nm0000555,6,2,1959,26
1985,tt0089129,nm0924668,6,15,1916,69
1985,tt0089139,nm0641939,6,1,1941,44
1985,tt0089139,nm0697733,6,14,1913,72
1985,tt0089155,nm0000331,6,1,1943,42
1985,tt0089155,nm0001826,6,6,1935,50
1985,tt0089155,nm0550318,6,8,1935,50
1985,tt0089155,nm0786860,6,15,1956,29
1985,tt0089160,nm0001642,4,4,1950,35
1985,tt0089167,nm0847953,6,9,1930,55
1985,tt0089175,nm0001522,6,4,1928,57
1985,tt0089175,nm0000489,4,18,1922,63
1985,tt1088002,nm0131985,4,4,1934,51
1985,tt1088002,nm0258757,6,9,1925,60
1985,tt0089208,nm0491590,6,10,1938,47
1985,tt0089222,nm0937387,6,11,1953,32
1985,tt0087354,nm0000031,6,1,1907,78
1985,tt0087354,nm0008496,4,7,1898,87
1985,tt0091183,nm0000734,6,2,1906,79
1985,tt0091183,nm0557956,6,6,1948,37
1985,tt0091183,nm0001548,6,7,1953,32
1985,tt0091183,nm0236519,6,16,1945,40
1985,tt0089264,nm0666256,6,10,1954,31
1985,tt0089272,nm0808401,0,4,1916,69
1985,tt0089283,nm0658339,6,4,1914,71
1985,tt0089308,nm0000489,4,1,1922,63
1985,tt0089343,nm0000348,6,2,1925,60
1985,tt0089343,nm0000855,6,16,1939,46
1985,tt0089346,nm0000101,6,8,1952,33
1985,tt0089360,nm0000313,6,1,1949,36
1985,tt0089360,nm0000448,6,8,1940,45
1985,tt0089420,nm0368836,4,7,1917,68
1985,tt0089421,nm0007042,6,3,1917,68
1985,tt0089421,nm0722636,6,4,1944,41
1985,tt0089461,nm0600490,2,8,1949,36
1985,tt0089469,nm0000863,4,6,1924,61
1985,tt0089470,nm0000225,6,2,1969,16
1985,tt0089470,nm0001777,6,8,1936,49
1985,tt0089491,nm0001235,6,8,1955,30
1985,tt0089523,nm0003110,6,6,1907,78
1985,tt0089523,nm0834754,0,10,1914,71
1985,tt0089543,nm0001056,6,3,1932,53
1985,tt0089560,nm0000655,6,2,1961,24
1985,tt0089560,nm0000385,4,3,1944,41
1985,tt0089560,nm0001013,6,8,1921,64
1985,tt0089572,nm0000446,6,2,1961,24
1985,tt0089572,nm0557956,6,4,1948,37
1985,tt0089601,nm0000415,6,6,1965,20
1985,tt0089601,nm0419054,6,8,1930,55
1985,tt0089604,nm0921746,0,7,1947,38
1985,tt0089652,nm0557956,6,5,1948,37
1985,tt0089670,nm0000331,6,1,1943,42
1985,tt0089670,nm0000350,6,2,1951,34
1985,tt0089679,nm0000655,6,10,1961,24
1985,tt0087798,nm0492342,6,18,1937,48
1985,tt0089701,nm0001745,6,2,1951,34
1985,tt0089701,nm0385757,6,3,1924,61
1985,tt0089730,nm0000120,6,2,1962,23
1985,tt0089731,nm0005460,6,1,1953,32
1985,tt0089731,nm0419054,6,12,1930,55
1985,tt0089755,nm0447499,6,10,1910,75
1985,tt0089767,nm0751245,3,9,1921,64
1985,tt0089798,nm0000237,6,1,1954,31
1985,tt0089798,nm0069608,6,4,1919,66
1985,tt0089798,nm0317369,3,8,1926,59
1985,tt0089822,nm0131974,6,7,1953,32
1985,tt0089835,nm0046373,6,8,1914,71
1985,tt0089839,nm0000136,3,2,1963,22
1985,tt0089841,nm0382676,6,5,1927,58
1985,tt0089841,nm0862937,6,10,1919,66
1985,tt0091818,nm0001421,6,6,1925,60
1985,tt0089877,nm0871876,6,8,1913,72
1985,tt0089880,nm0001077,4,2,1926,59
1985,tt0089886,nm0491590,6,6,1938,47
1985,tt0089907,nm0020200,6,17,1914,71
1985,tt0089908,nm0001453,6,4,1932,53
1985,tt0089927,nm0000185,6,8,1957,28
1985,tt0089941,nm0941401,3,15,1901,84
1985,tt0089945,nm0000297,6,1,1949,36
1985,tt0089961,nm0001475,6,2,1945,40
1985,tt0089961,nm0580565,6,4,1907,78
1985,tt0089994,nm0001006,6,9,1950,35
1985,tt0089994,nm0000331,6,10,1943,42
1985,tt0088111,nm0000051,6,1,1909,76
1985,tt0090021,nm0110398,6,10,1940,45
1985,tt0090021,nm0862937,6,14,1919,66
1985,tt0090036,nm0001574,6,1,1955,30
1985,tt0090036,nm0001642,4,4,1950,35
1985,tt0090056,nm0000331,6,1,1943,42
1985,tt0090056,nm0000101,6,2,1952,33
1985,tt0090056,nm0697733,6,6,1913,72
1985,tt0090056,nm0002079,6,7,1925,60
1985,tt0090056,nm0369000,6,8,1926,59
1985,tt0090056,nm0001654,6,9,1911,74
1985,tt0090060,nm0000193,6,1,1962,23
1985,tt0090060,nm0000555,6,5,1959,26
1985,tt0090060,nm0163703,6,12,1946,39
1985,tt0090065,nm0871876,6,6,1913,72
1985,tt0090065,nm0897141,6,11,1910,75
1985,tt0090094,nm0780038,6,9,1913,72
1985,tt0090094,nm0068772,6,18,1905,80
1985,tt0090098,nm0001006,6,1,1950,35
1985,tt0090098,nm0001077,4,2,1926,59
1985,tt0090098,nm0137142,6,12,1934,51
1985,tt0090103,nm0511798,6,7,1920,65
1985,tt0090142,nm0036553,6,8,1957,28
1985,tt0090152,nm0001961,6,2,1904,81
1985,tt0090152,nm0000037,4,4,1912,73
1985,tt0090152,nm0051551,6,12,1933,52
1985,tt0090152,nm0262823,6,14,1941,44
1985,tt0090184,nm0258757,6,4,1925,60
1985,tt0090186,nm0285864,6,5,1911,74
1985,tt0090186,nm0001577,6,8,1911,74
1985,tt0090186,nm0358069,6,9,1923,62
1985,tt0090196,nm0001406,6,4,1952,33
1985,tt0090209,nm0175912,4,8,1935,50
1985,tt0090217,nm0569000,6,5,1922,63
1985,tt0090217,nm0937387,6,15,1953,32
1985,tt0090223,nm0000268,6,2,1941,44
1985,tt0090223,nm0001133,6,8,1938,47
1985,tt0090264,nm0000617,6,3,1949,36
1985,tt0090264,nm0561755,6,14,1927,58
1985,tt0090264,nm0331770,6,15,1924,61
1985,tt0090264,nm0444584,6,16,1916,69
1985,tt0090274,nm0001006,6,2,1950,35
1985,tt0090274,nm0191783,0,10,1940,45
1985,tt0090293,nm0001433,0,3,1939,46
1985,tt0090329,nm0000148,6,1,1942,43
1985,tt0090329,nm0526985,6,9,1949,36
1985,tt0090329,nm0001557,6,12,1958,27
1985,tt0090350,nm0000855,6,5,1939,46
1986,tt0090564,nm0491590,6,15,1938,48
1986,tt0090568,nm0000313,6,1,1949,37
1986,tt0090568,nm0749490,6,11,1956,30
1986,tt0090567,nm0000268,6,2,1941,45
1986,tt0090583,nm0000193,6,2,1962,24
1986,tt0090583,nm0859450,4,7,1949,37
1986,tt0090586,nm0001133,6,1,1938,48
1986,tt0166948,nm0550318,6,7,1935,51
1986,tt0166948,nm0808401,0,12,1916,70
1986,tt0090605,nm0001663,6,4,1956,30
1986,tt0090605,nm0000448,6,5,1940,46
1986,tt0090660,nm0001006,6,1,1950,36
1986,tt0088740,nm0286645,6,4,1917,69
1986,tt0088740,nm0390507,3,6,1915,71
1986,tt0088740,nm0450810,4,7,1916,70
1986,tt0088740,nm0868123,3,11,1925,61
1986,tt0090670,nm0000576,6,1,1960,26
1986,tt0090670,nm0000417,6,15,1964,22
1986,tt0090633,nm0808401,0,9,1916,70
1986,tt0090633,nm0001404,6,13,1942,44
1986,tt0090685,nm0001826,6,8,1935,51
1986,tt0090753,nm0000555,6,1,1959,27
1986,tt0090753,nm0934113,6,5,1942,44
1986,tt0090756,nm0001777,6,6,1936,50
1986,tt0090768,nm0000889,6,3,1948,38
1986,tt0090774,nm0384696,4,10,1922,64
1986,tt0090830,nm0001453,6,3,1932,54
1986,tt0090836,nm0004834,6,1,1947,39
1986,tt0090836,nm0000448,6,4,1940,46
1986,tt0090836,nm0398338,4,7,1927,59
1986,tt0090848,nm0615557,4,10,1952,34
1986,tt0090856,nm0001548,6,3,1953,33
1986,tt0090856,nm0236519,6,10,1945,41
1986,tt0090859,nm0732367,4,4,1942,44
1986,tt0090859,nm0711058,6,12,1944,42
1986,tt0090881,nm0386944,6,11,1889,97
1986,tt0090886,nm0368836,4,7,1917,69
1986,tt0090887,nm0001826,6,2,1935,51
1986,tt0090887,nm0000708,6,7,1966,20
1986,tt0090555,nm0576851,6,3,1934,52
1986,tt0090888,nm0784171,0,2,1919,67
1986,tt0090888,nm0000415,6,3,1965,21
1986,tt0090888,nm0001013,6,8,1921,65
1986,tt0090927,nm0001511,6,2,1924,62
1986,tt0090927,nm0001421,6,7,1925,61
1986,tt0090927,nm0001859,6,12,1920,66
1986,tt0090966,nm0000377,6,3,1947,39
1986,tt0091027,nm0001433,0,2,1939,47
1986,tt0091027,nm0112062,6,10,1923,63
1986,tt0089118,nm0001133,6,2,1938,48
1986,tt0089118,nm0001583,4,6,1935,51
1986,tt0089118,nm0341055,6,7,1944,42
1986,tt0091051,nm0001101,6,1,1947,39
1986,tt0091051,nm0525601,5,9,1904,82
1986,tt0091053,nm0767243,6,12,1921,65
1986,tt0091055,nm0001283,0,2,1936,50
1986,tt0091055,nm0722636,6,6,1944,42
1986,tt0091123,nm0001522,6,2,1928,58
1986,tt0091123,nm0382718,6,13,1931,55
1986,tt0091159,nm0000211,6,4,1956,30
1986,tt0091167,nm0001577,6,6,1911,75
1986,tt0091167,nm0634313,6,7,1902,84
1986,tt0091178,nm0000596,6,4,1947,39
1986,tt0091187,nm0419273,6,17,1944,42
1986,tt0091188,nm0557956,6,6,1948,38
1986,tt0091188,nm0384696,4,8,1922,64
1986,tt0093164,nm0750658,6,9,1954,32
1986,tt0104401,nm0000305,4,1,1908,78
1986,tt0091203,nm0000317,6,3,1959,27
1986,tt0091203,nm0366509,6,4,1952,34
1986,tt0091213,nm0438322,6,11,1927,59
1986,tt0091213,nm0142746,6,16,1949,37
1986,tt0091217,nm0941125,6,4,1921,65
1986,tt0093232,nm0615557,4,15,1952,34
1986,tt0091278,nm0001283,0,1,1936,50
1986,tt0091282,nm0000748,6,5,1902,84
1986,tt0091295,nm0001640,0,1,1940,46
1986,tt0091306,nm0004834,6,2,1947,39
1986,tt0091306,nm0001406,6,4,1952,34
1986,tt0091306,nm0749490,6,10,1956,30
1986,tt0091306,nm0000596,6,11,1947,39
1986,tt0091310,nm0001101,6,2,1947,39
1986,tt0091310,nm0604968,6,7,1931,55
1986,tt0091326,nm0001552,5,1,1932,54
1986,tt0091326,nm0645785,5,13,1959,27
1986,tt0091338,nm0786860,6,2,1956,30
1986,tt0095445,nm0000834,6,2,1950,36
1986,tt0091369,nm0394588,6,17,1911,75
1986,tt0091396,nm0001133,6,4,1938,48
1986,tt0091396,nm0384696,4,6,1922,64
1986,tt0091400,nm0001319,6,17,1951,35
1986,tt0091411,nm0001682,6,1,1920,66
1986,tt0091411,nm0604968,6,7,1931,55
1986,tt0091445,nm0000213,6,5,1971,15
1986,tt0091472,nm0001475,6,1,1945,41
1986,tt0091474,nm0676973,6,1,1953,33
1986,tt0091474,nm0000260,6,3,1956,30
1986,tt0091499,nm0385757,6,2,1924,62
1986,tt0091499,nm0728132,6,16,1949,37
1986,tt0091530,nm0681975,6,6,1940,46
1986,tt0091534,nm0263283,6,15,1948,38
1986,tt0091541,nm0807025,6,8,1951,35
1986,tt0091541,nm0137142,6,9,1934,52
1986,tt0091544,nm0003318,3,4,1913,73
1986,tt0091544,nm0233209,6,7,1928,58
1986,tt0091544,nm0924964,4,9,1917,69
1986,tt0091557,nm0000148,6,1,1942,44
1986,tt0091575,nm0000314,3,1,1921,65
1986,tt0091575,nm0001849,6,2,1964,22
1986,tt0091575,nm0862937,6,11,1919,67
1986,tt0091579,nm0565887,6,3,1924,62
1986,tt0091579,nm0550855,6,5,1914,72
1986,tt0091642,nm0069608,6,18,1919,67
1986,tt0091647,nm0234664,3,8,1945,41
1986,tt0091647,nm0001225,6,10,1924,62
1986,tt0091653,nm0001276,0,2,1916,70
1986,tt0087829,nm0001663,6,1,1956,30
1986,tt0091668,nm0100566,6,9,1930,56
1986,tt0091668,nm0671721,6,14,1940,46
1986,tt0091677,nm0549134,4,5,1907,79
1986,tt0091680,nm0000193,6,2,1962,24
1986,tt0091706,nm0000855,6,5,1939,47
1986,tt0091706,nm0191783,0,9,1940,46
1986,tt0091734,nm0001344,6,1,1952,34
1986,tt0091734,nm0615557,4,15,1952,34
1986,tt0091738,nm0000115,6,2,1964,22
1986,tt0091738,nm0000260,6,5,1956,30
1986,tt0091738,nm0000120,6,7,1962,24
1986,tt0091738,nm0421087,6,9,1954,32
1986,tt0091738,nm0001577,6,14,1911,75
1986,tt0091738,nm0000748,6,15,1902,84
1986,tt0091757,nm0206060,6,8,1916,70
1986,tt0091763,nm0000297,6,2,1949,37
1986,tt0091763,nm0202966,0,4,1956,30
1986,tt0091763,nm0000136,3,12,1963,23
1986,tt0091767,nm0332390,4,7,1923,63
1986,tt0091778,nm0280242,6,8,1913,73
1986,tt0091786,nm0550855,6,6,1914,72
1986,tt0091786,nm0915851,6,8,1926,60
1986,tt0091814,nm0000415,6,2,1965,21
1986,tt0091827,nm0047922,6,8,1942,44
1986,tt0091827,nm0083345,6,9,1908,78
1986,tt0091827,nm0058793,6,11,1941,45
1986,tt0091828,nm0491590,6,6,1938,48
1986,tt0091828,nm0569000,6,7,1922,64
1986,tt0091828,nm0384696,4,10,1922,64
1986,tt0091834,nm0200455,4,4,1922,64
1986,tt0091860,nm0000417,6,1,1964,22
1986,tt0091860,nm0624510,6,17,1957,29
1986,tt0090557,nm0571188,6,5,1954,32
1986,tt0091886,nm0928720,6,10,1953,33
1986,tt0093932,nm0254616,6,6,1917,69
1986,tt0091920,nm0936476,4,6,1918,68
1986,tt0091934,nm0000576,6,1,1960,26
1986,tt0091949,nm0671721,6,4,1940,46
1986,tt0091981,nm0000415,6,2,1965,21
1986,tt0091993,nm0000643,6,7,1933,53
1986,tt0092003,nm0479017,6,16,1917,69
1986,tt0092005,nm0000377,6,15,1947,39
1986,tt0092007,nm0000559,6,2,1931,55
1986,tt0092007,nm0001420,3,3,1920,66
1986,tt0092007,nm0943553,6,8,1910,76
1986,tt0092007,nm0775870,3,13,1940,46
1986,tt0090081,nm0128377,6,3,1922,64
1986,tt0092035,nm0001273,6,6,1893,93
1986,tt0092035,nm0007210,4,7,1948,38
1986,tt0092079,nm0501422,6,8,1954,32
1986,tt0092086,nm0000188,6,1,1945,41
1986,tt0092086,nm0000331,6,2,1943,43
1986,tt0092086,nm0001737,6,3,1950,36
1986,tt0092099,nm0000643,6,6,1933,53
1986,tt0092104,nm0060931,6,17,1918,68
1986,tt0092105,nm0000044,6,1,1913,73
1986,tt0092105,nm0000018,6,2,1916,70
1986,tt0092105,nm0807252,6,4,1921,65
1986,tt0092105,nm0000863,4,9,1924,62
1986,tt0092105,nm0419054,6,16,1930,56
1986,tt0092106,nm0000080,6,1,1915,71
1986,tt0092106,nm0821041,6,2,1919,67
1986,tt0092106,nm0000559,6,3,1931,55
1986,tt0092106,nm0249456,6,17,1926,60
1986,tt0092115,nm0001478,6,11,1925,61
1986,tt0092173,nm0000889,6,3,1948,38
1986,tt0092173,nm0446120,6,4,1916,70
1986,tt0092226,nm0100566,6,7,1930,56
1986,tt0092226,nm0526985,6,8,1949,37
1986,tt0090327,nm0001849,6,4,1964,22
1986,tt0092240,nm0001642,4,4,1950,36
1986,tt0092272,nm0000664,6,3,1952,34
1986,tt0092272,nm0491590,6,4,1938,48
1987,tt0090570,nm0000843,6,1,1931,56
1987,tt0090570,nm0000164,6,2,1937,50
1987,tt0090570,nm0219062,6,5,1909,78
1987,tt0092513,nm0000223,6,1,1963,24
1987,tt0092513,nm0151405,6,12,1935,52
1987,tt0092537,nm0000349,6,3,1962,25
1987,tt0092545,nm0000060,6,2,1916,71
1987,tt0092545,nm0676973,6,5,1953,34
1987,tt0092546,nm0001162,4,13,1955,32
1987,tt0092546,nm0002079,6,17,1925,62
1987,tt0092563,nm0001648,6,4,1946,41
1987,tt0092563,nm0001849,6,12,1964,23
1987,tt0092585,nm0000314,3,1,1921,66
1987,tt0092585,nm0030516,6,7,1922,65
1987,tt0092585,nm0697733,6,13,1913,74
1987,tt0092605,nm0385757,6,8,1924,63
1987,tt0095801,nm0001588,6,3,1919,68
1987,tt0092622,nm0001344,6,4,1952,35
1987,tt0092627,nm0168918,6,7,1943,44
1987,tt0092632,nm0557956,6,8,1948,39
1987,tt0092641,nm0001133,6,2,1938,49
1987,tt0092644,nm0001777,6,8,1936,51
1987,tt0092644,nm0001663,6,9,1956,31
1987,tt0092655,nm0784171,0,12,1919,68
1987,tt0092654,nm0492908,6,10,1910,77
1987,tt0092656,nm0000169,6,3,1946,41
1987,tt0092656,nm0335519,6,5,1925,62
1987,tt0092656,nm0000643,6,6,1933,54
1987,tt0092684,nm0000617,6,2,1949,38
1987,tt0092684,nm0000863,4,7,1924,63
1987,tt0092690,nm0827663,6,2,1957,30
1987,tt0092696,nm0557956,6,1,1948,39
1987,tt0092699,nm0000349,6,6,1962,25
1987,tt0092710,nm0749490,6,9,1956,31
1987,tt0092710,nm0691588,6,12,1946,41
1987,tt0172202,nm0663655,6,6,1900,87
1987,tt0172202,nm0718466,6,14,1918,69
1987,tt0172202,nm0673945,4,16,1907,80
1987,tt0092717,nm0001849,6,5,1964,23
1987,tt0092721,nm0001552,5,1,1932,55
1987,tt0092721,nm0765546,6,4,1940,47
1987,tt0092733,nm0001768,6,3,1925,62
1987,tt0092752,nm0000305,4,14,1908,79
1987,tt0092796,nm0001421,6,1,1925,62
1987,tt0092796,nm0483787,6,8,1914,73
1987,tt0092798,nm0001640,0,1,1940,47
1987,tt0092798,nm0706554,6,10,1936,51
1987,tt0092804,nm0573618,6,10,1956,31
1987,tt0092812,nm0355653,0,8,1920,67
1987,tt0092831,nm0000942,6,4,1924,63
1987,tt0092831,nm0002994,6,5,1914,73
1987,tt0092842,nm0005460,6,1,1953,34
1987,tt0092842,nm0001522,6,2,1928,59
1987,tt0092851,nm0000297,6,1,1949,38
1987,tt0092851,nm0001133,6,8,1938,49
1987,tt0092851,nm0001319,6,13,1951,36
1987,tt0092851,nm0000555,6,18,1959,28
1987,tt0092854,nm0001417,6,2,1921,66
1987,tt0092857,nm0000314,3,1,1921,66
1987,tt0092890,nm0000664,6,1,1952,35
1987,tt0092890,nm0001583,4,3,1935,52
1987,tt0092897,nm0000897,4,9,1904,83
1987,tt0092933,nm0604968,6,18,1931,56
1987,tt0092948,nm0000168,0,9,1948,39
1987,tt0142260,nm0128377,6,1,1922,65
1987,tt0092965,nm0000288,6,1,1974,13
1987,tt0092965,nm0786860,6,14,1956,31
1987,tt0092967,nm0000837,6,2,1945,42
1987,tt0092974,nm0002014,6,4,1907,80
1987,tt0092997,nm0000317,6,6,1959,28
1987,tt0092997,nm0001235,6,7,1955,32
1987,tt0093011,nm0000385,4,2,1944,43
1987,tt0093051,nm0000555,6,1,1959,28
1987,tt0093051,nm0569000,6,4,1922,65
1987,tt0093073,nm0001001,6,1,1940,47
1987,tt0093073,nm0001777,6,5,1936,51
1987,tt0093073,nm0571188,6,8,1954,33
1987,tt0093093,nm0000261,6,3,1951,36
1987,tt0093148,nm0001475,6,1,1945,42
1987,tt0093148,nm0000747,6,8,1908,79
1987,tt0093148,nm0001826,6,9,1935,52
1988,tt0093171,nm0001983,6,11,1922,66
1987,tt0093175,nm0000321,6,3,1950,37
1987,tt0093175,nm0671721,6,6,1940,47
1987,tt0093175,nm0192351,6,11,1932,55
1987,tt0093177,nm0732367,4,1,1942,45
1987,tt0093198,nm0382676,6,4,1927,60
1987,tt0095313,nm0593192,6,2,1918,69
1987,tt0095313,nm0712731,6,8,1926,61
1987,tt0093200,nm0552385,0,3,1909,78
1987,tt0093200,nm0005540,0,10,1958,29
1987,tt0093200,nm0915462,0,14,1961,26
